_id,productTitle,productPrice,productUrl,paginationUrl,productImage,shop,__v,createdAt,updatedAt
65dee07bdb60e3959003067d,Premiere Indulgent Mix Berry 990g,5.99,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/premiere-indulgent-mix-berry-990g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.365Z,2024-02-28T07:27:55.365Z
65dee07bdb60e3959003067b,Premiere Indulgent Tropical 990g,5.99,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/premiere-indulgent-tropical-990g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.365Z,2024-02-28T07:27:55.365Z
65dee07bdb60e3959003067c,Premiere Indulgent Vanilla Bean 990g,5.99,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/premiere-indulgent-vanilla-bean-990g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.365Z,2024-02-28T07:27:55.365Z
65dee07bdb60e39590030674,Premiére Mango Yogurt 4x115g,3.49,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/premire-mango-yogurt-4x115g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/8/7/csm_1001829-2_Q1-WEB-AUDIT_DAIRY-EGGS_1x1_228x128_10_RET_7dc6319e8f.png,Aldi,0,2024-02-28T07:27:55.365Z,2024-02-28T07:27:55.365Z
65dee07bdb60e3959003063f,Pure Valley Salted Butter 250g,3.69,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/pure-valley-salted-butter-250g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/b/b/csm_1001829-2_Q1-WEB-AUDIT_DAIRY-EGGS_1x1_228x128_16_RET_0f56ec1950.png,Aldi,0,2024-02-28T07:27:55.362Z,2024-02-28T07:27:55.362Z
65dee07bdb60e39590030641,Pure Valley Salted Butter 500g,6.39,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/pure-valley-salted-butter-500g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/8/d/csm_1001829-2_Q1-WEB-AUDIT_DAIRY-EGGS_1x1_228x128_17_RET_7e86fead05.png,Aldi,0,2024-02-28T07:27:55.362Z,2024-02-28T07:27:55.362Z
65dee07bdb60e3959003063e,Pure Valley Salted Organic Butter 250g,4.49,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/pure-valley-salted-organic-butter-250g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/7/5/csm_1001829-2_Q1-WEB-AUDIT_DAIRY-EGGS_1x1_228x128_15_RET_9438d26360.png,Aldi,0,2024-02-28T07:27:55.361Z,2024-02-28T07:27:55.361Z
65dee07bdb60e39590030640,Pure Valley Unsalted Butter 250g,3.69,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/pure-valley-unsalted-butter-250g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.362Z,2024-02-28T07:27:55.362Z
65dee07bdb60e39590030642,Pure Valley Unsalted Butter 500g,6.39,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/pure-valley-unsalted-butter-500g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/1/a/csm_1001829-2_Q1-WEB-AUDIT_DAIRY-EGGS_1x1_228x128_18_RET_261473b1fc.png,Aldi,0,2024-02-28T07:27:55.362Z,2024-02-28T07:27:55.362Z
65dee07bdb60e3959003065e,Snackers Market Cheese & Mini Crackers 35g,1.99,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/snackers-market-cheese-mini-crackers-35g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/2/4/csm_1001605-11_1x1_Q4_WEB-AUDIT_SNACKS_228x128_3_3f54a98523.jpg,Aldi,0,2024-02-28T07:27:55.363Z,2024-02-28T07:27:55.363Z
65dee07bdb60e3959003065d,Snackers Market Cheese & Pretzels 40g,1.99,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/snackers-market-cheese-pretzels-40g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/9/4/csm_1001605-11_1x1_Q4_WEB-AUDIT_SNACKS_228x128_2_4884a9353e.jpg,Aldi,0,2024-02-28T07:27:55.363Z,2024-02-28T07:27:55.363Z
65dee07bdb60e39590030663,Snackers Market Cheese Streamers 160g,4.29,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/snackers-market-cheese-streamers-160g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.364Z,2024-02-28T07:27:55.364Z
65dee07bdb60e3959003065f,Snackers Market Cheese Strips 8pk/168g,3.79,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/snackers-market-cheese-strips-8pk168g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/e/0/csm_1001605-11_1x1_Q4_WEB-AUDIT_SNACKS_228x128_6_3346493ff5.jpg,Aldi,0,2024-02-28T07:27:55.363Z,2024-02-28T07:27:55.363Z
65dee07bdb60e39590030664,Snackers Market Cheese and Cabanossi 50g,2.79,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/snackers-market-cheese-and-cabanossi-50g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.364Z,2024-02-28T07:27:55.364Z
65dee07bdb60e39590030661,Snackers Market Dip & Crackers 65g,1.69,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/snackers-market-dip-crackers-65g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.364Z,2024-02-28T07:27:55.364Z
65dee07bdb60e39590030665,Snackers Market Edam Gouda Squares 100g,2.99,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/snackers-market-edam-gouda-squares-100g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.364Z,2024-02-28T07:27:55.364Z
65dee07bdb60e39590030660,"Snackers Market Ham, Cheese and Crackers 50g",2.99,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/snackers-market-ham-cheese-and-crackers-50g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.364Z,2024-02-28T07:27:55.364Z
65dee07bdb60e3959003065c,"Snackers Market Salami, Cheese and Crackers 50g",2.99,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/snackers-market-salami-cheese-and-crackers-50g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.363Z,2024-02-28T07:27:55.363Z
65dee07bdb60e39590030662,Snackers Market Tasty Cheese and Crackers 4pk,3.99,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/snackers-market-tasty-cheese-and-crackers-4pk/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.364Z,2024-02-28T07:27:55.364Z
65dee07bdb60e3959003063b,Sunnyvale Cholesterol Spread 500g,4.49,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/sunnyvale-cholesterol-spread-500g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/c/2/csm_1000855_ALN-10_1x1_Q1_WEB-AUDIT_228x128_42_fdd5e03db0.jpg,Aldi,0,2024-02-28T07:27:55.361Z,2024-02-28T07:27:55.361Z
65dee07bdb60e39590030639,Sunnyvale Olive Spread Light 500g,3.49,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/sunnyvale-olive-spread-light-500g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/c/4/csm_1000855_ALN-10_1x1_Q1_WEB-AUDIT_228x128_40_1606febceb.jpg,Aldi,0,2024-02-28T07:27:55.361Z,2024-02-28T07:27:55.361Z
65dee07bdb60e39590030638,Sunnyvale Olive Spread Regular 500g,3.49,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/sunnyvale-olive-spread-regular-500g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/e/e/csm_1000855_ALN-10_1x1_Q1_WEB-AUDIT_228x128_39_79f67993a0.jpg,Aldi,0,2024-02-28T07:27:55.361Z,2024-02-28T07:27:55.361Z
65dee07bdb60e3959003063a,Sunnyvale Original Spread 500g,2.69,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/sunnyvale-original-spread-500g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/4/c/csm_1000855_ALN-10_1x1_Q1_WEB-AUDIT_228x128_41_31a3895187.jpg,Aldi,0,2024-02-28T07:27:55.361Z,2024-02-28T07:27:55.361Z
65dee07bdb60e3959003063c,Sunnyvale Table Spread 1kg,3.29,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/sunnyvale-table-spread-1kg/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/e/6/csm_1000855_ALN-10_1x1_Q1_WEB-AUDIT_228x128_43_1412f89407.jpg,Aldi,0,2024-02-28T07:27:55.361Z,2024-02-28T07:27:55.361Z
65dee07bdb60e39590030629,UHT Milk Soy 1L,1.15,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/uht-milk-soy-1l/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.360Z,2024-02-28T07:27:55.360Z
65dee07bdb60e3959003062a,UHT Milk Soy Light 1L,1.15,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/uht-milk-soy-light-1l/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.360Z,2024-02-28T07:27:55.360Z
65dee07bdb60e3959003062d,UHT Oat Milk 1L,1.89,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/uht-oat-milk-1l/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.360Z,2024-02-28T07:27:55.360Z
65dee07bdb60e39590030628,UHT Soy Organic Milk 1L,1.49,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/uht-soy-organic-milk-1l/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.360Z,2024-02-28T07:27:55.360Z
65dee07bdb60e39590030686,Vanilla Flavoured Custard 1kg,2.59,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/vanilla-flavoured-custard-1kg/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/7/6/csm_1000855_ALN-10_1x1_Q1_WEB-AUDIT_228x128_15_f6102ef229.jpg,Aldi,0,2024-02-28T07:27:55.366Z,2024-02-28T07:27:55.366Z
65dee07bdb60e39590030680,Vanilla Flavoured Custard Pouch 70g,1.49,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/vanilla-flavoured-custard-pouch-70g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/1/2/csm_1000855_ALN-10_1x1_Q1_WEB-AUDIT_228x128_45_393cc4c77a.jpg,Aldi,0,2024-02-28T07:27:55.366Z,2024-02-28T07:27:55.366Z
65dee07bdb60e39590030654,Westacre Colby Cheese Block 500g,6.99,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-colby-cheese-block-500g-1/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.363Z,2024-02-28T07:27:55.363Z
65dee07bdb60e39590030647,Westacre Dairy Shredded Parmesan Cheese 250g,5.49,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-shredded-parmesan-cheese-250g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/d/7/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_10_9d6ab97665.jpg,Aldi,0,2024-02-28T07:27:55.362Z,2024-02-28T07:27:55.362Z
65dee07bdb60e39590030645,Westacre Dairy Shredded Tasty Cheese 250g,4.99,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-shredded-tasty-cheese-250g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/5/a/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_8_f76acd5233.jpg,Aldi,0,2024-02-28T07:27:55.362Z,2024-02-28T07:27:55.362Z
65dee07bdb60e39590030646,Westacre Dairy Shredded Tasty Cheese 700g,8.99,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-shredded-tasty-cheese-700g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/4/f/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_9_2d50859a75.jpg,Aldi,0,2024-02-28T07:27:55.362Z,2024-02-28T07:27:55.362Z
65dee07bdb60e3959003065a,Westacre Dairy Smooth Ricotta 375g,3.29,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-smooth-ricotta-375g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.363Z,2024-02-28T07:27:55.363Z
65dee07bdb60e3959003064a,Westacre Dairy Tasty Cheese Block 1kg,9.49,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-tasty-cheese-block-1kg/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/f/6/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_13_fdcbf84fef.jpg,Aldi,0,2024-02-28T07:27:55.362Z,2024-02-28T07:27:55.362Z
65dee07bdb60e39590030644,Westacre Dairy Tasty Cheese Block 250g,5.49,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-tasty-cheese-block-250g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/9/1/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_20_d147c7837d.jpg,Aldi,0,2024-02-28T07:27:55.362Z,2024-02-28T07:27:55.362Z
65dee07bdb60e39590030649,Westacre Dairy Tasty Cheese Block 500g,6.99,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-tasty-cheese-block-500g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/0/f/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_12_19ad76e032.jpg,Aldi,0,2024-02-28T07:27:55.362Z,2024-02-28T07:27:55.362Z
65dee07bdb60e39590030658,Westacre Dairy Tasty Cheese Slices 250g,5.49,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-tasty-cheese-slices-250g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/9/2/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_7_d1a1e356c8.jpg,Aldi,0,2024-02-28T07:27:55.363Z,2024-02-28T07:27:55.363Z
65dee07bdb60e39590030648,Westacre Dairy Tasty Cheese Slices 500g,7.99,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-tasty-cheese-slices-500g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/7/5/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_11_4220d0af78.jpg,Aldi,0,2024-02-28T07:27:55.362Z,2024-02-28T07:27:55.362Z
65dee07bdb60e3959003064b,Westacre Dairy Vintage Cheese Block 500g,6.99,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-vintage-cheese-block-500g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/a/0/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_14_5571715b2d.jpg,Aldi,0,2024-02-28T07:27:55.362Z,2024-02-28T07:27:55.362Z
65dee07bdb60e39590030657,Westacre Dairy Vintage Cheese Slices 250g,5.49,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-vintage-cheese-slices-250g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,https://www.aldi.com.au/fileadmin/_processed_/f/a/csm_1001605-3_1x1_Q4_WEB-AUDIT_DAIRY_228x128_6_b81d1303b8.jpg,Aldi,0,2024-02-28T07:27:55.363Z,2024-02-28T07:27:55.363Z
65dee07bdb60e39590030656,Westacre Dairy Wrapped Cheese Slices 432g,3.3,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-wrapped-cheese-slices-432g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.363Z,2024-02-28T07:27:55.363Z
65dee07bdb60e39590030655,Westacre Dairy Wrapped Cheese Slices 432g,3.3,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-dairy-wrapped-cheese-slices-432g-1/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.363Z,2024-02-28T07:27:55.363Z
65dee07bdb60e3959003067a,Yoguri High Protein Cup Salted Caramel 160g,1.99,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/yoguri-high-protein-cup-salted-caramel-160g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.365Z,2024-02-28T07:27:55.365Z
65dee07bdb60e39590030679,Yoguri High Protein Cup Strawberry 160g,1.99,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/yoguri-high-protein-cup-strawberry-160g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.365Z,2024-02-28T07:27:55.365Z
65dee07bdb60e39590030678,Yoguri High Protein Cup Vanilla 160g,1.99,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/yoguri-high-protein-cup-vanilla-160g/,https://www.aldi.com.au/groceries/fresh-produce/dairy-eggs/,,Aldi,0,2024-02-28T07:27:55.365Z,2024-02-28T07:27:55.365Z
